Id,Label,Text
5.12787E+17,Neutral,I probably should've ate dinner after my game and not just an ice cream float😒 but who's to say no to ice cream...
5.13851E+17,Positive,My brother been spoiling me today. Swea I love dude 😘
5.12406E+17,Neutral,RT @Shaimarion: 😑 see what thug done started  “@SlimeMitxh: Drip $et 🅱❤️💉💯💋❗️ http://t.co/x6qenTTEEC”
5.13531E+17,Positive,"Thumbs up,you did it well. Takde hal lah 👌"
5.13059E+17,Positive,"Mr.$elfmade Bet You Know, Shorty I'm getting this dough‼️💯💰🏃💨 http://t.co/uE9SS9Cn9j"
5.13044E+17,Positive,"Hi Batman💕
I'm a fangirl, like 19472896 other girls!
But you could make me special and follow me🙈🙏

#EMABiggestFans1D
@Real_Liam_Payne
10634"
5.14493E+17,Neutral,RT @factsonfemales: Seems legit. 😒 http://t.co/NdsSTKY7q1
5.122E+17,Positive,"Congrats @YoeyWagner, first winner of #TheRecruit and signing with Port Adelaide! Best of luck. Happy to say I picked ya from the start! 👏👏"
5.13248E+17,Negative,@CielsGZB I would die 😳😭
5.14399E+17,Positive,RT @ArianaGrande: @mitchgrassi this is such an important tweet ✨
5.134E+17,Neutral,"Michael Clifford from 5sos
🍒@Michael5SOS 🍒
ILYSM ❤
I did this for you
If you see this please follow me? http://t.co/zY1j9MFJV9
2510"
5.11651E+17,Positive,@CianFennelly10 thanks pal🎉🎉
5.13773E+17,Positive,RT @TheSunGod_: Happy birthday locker buddy! 😊 @_MelissaRenee_2
5.14211E+17,Positive,#mcm my little sweetie boy! 😘 http://t.co/jSzeYHswdl
5.12681E+17,Positive,"IF YOU GO WATCH THIS VIDEO I GIVE YOU MY DOG 😍📹❤🐶 #NashNewVideo #NashvsHayes http://t.co/7OAA2Hephz @HayesGrier @Nashgrier 

×130"
5.11908E+17,Negative,I'm also the only guy in the class so needless to say my confidence is in the shitter right now 👍
5.14228E+17,Negative,This show is so lame 😂😂
5.13504E+17,Negative,"RT @shelovesalex__: ion lurk bitch , I pay attention.😂😂"
5.14184E+17,Neutral,RT @Carla_dsg: dr house 💋
5.13473E+17,Positive,“@MainEFeTTi: ALL THE ANGLES RT @FxckingVALID: Gabby know about them angles.” 🏆
5.11684E+17,Positive,“@Kaee_Shantea: Teairra Mari gone be my favorite. 😂 I can already tell..” 👏👏👏😩
5.13864E+17,Positive,"“@_iKISSnoTELL: ""@Sha_WaTttt: Phone boning😜""ooop lol” 👀"
5.13861E+17,Positive,@_Slade I try 😏
5.11616E+17,Positive,RT @SairaTooDown: Only #MCM @ECharlieHunnam 💀👅😍 http://t.co/VRu44YFRrz
5.11408E+17,Positive,So kiss me and smile for me 😊💗 http://t.co/VsRs8KUmOP
5.13872E+17,Negative,"“@shay_cornelius: shy said ""we can't keep playin dumb"" like we don't know 😂” K 😡"
5.14486E+17,Positive,RT @juliancamarena: Playing some sexy saxophone on one of my tracks off the upcoming album!! 🎷🎷🎷
5.13845E+17,Positive,@FinallyMario 😂well said mario fantastico mario magnifico ole ole ole ole see u next week fur the derby #YNWA
5.1387E+17,Negative,RT @epPaulZimmer: I am awake! and it's still September wtf😩
5.13802E+17,Positive,RT @asjk__: All these famous people nudes 😫😍😭
5.13905E+17,Neutral,RT @Nashgrier: . @hemmosmine won't be long hopefully 😏
5.11824E+17,Neutral,“@WeddingPornx: If you ever fall in love💘 💜 http://t.co/POg3in6mLI” 💫
5.14837E+17,Negative,Cabbing from campus to Lenton cos I'm thaaaat lazy 🚖👸
5.15101E+17,Neutral,@samirah_melissa same 😫😫😫 but tonight tho 👀👀👀👀👀🙌🙌
5.11907E+17,Negative,RT @TheeQueenBae: He said niggas want credit for shit they supposed to do 😭😭😭 screamsss
5.12391E+17,Negative,Chap be playing 😒
5.12682E+17,Negative,"fucking knackered, bed it is 👊😴😴😴😴"
5.1486E+17,Neutral,"RT @all1dcrew: rt if harry doesnt follow you, i'll dm him the link and pick random users for solo dms🐴"
5.13752E+17,Negative,RT @Willy_mac1515: I had to learn to stop fucking with everybody 💯  because mfs ain't 💩✌️
5.12817E+17,Negative,Everybody girl friend done been nutted on by another nigga that's the fried thing 😂😂😂😭😭😭💀💀💀💀
5.11642E+17,Positive,“@FunnyVines: Best vine ever.. https://t.co/UB3J6DZbFk” 😂😭😂😭😂
5.13786E+17,Negative,@___desirayyy forget yall😒
5.14086E+17,Neutral,"RT@Quashei: I'm tired, Is it 6 yet? Sheesh! | No where near 😩, you'll be fine 😘"
5.14593E+17,Positive,RT @KinkyGifs: Every girls best feeling 😍😏 http://t.co/G8LLRPCZih
5.14907E+17,Positive,RT @tori_lewis10: Zack and his girlfriend are perfect ! 😍😍😍
5.11975E+17,Positive,Alyssa is so adorable 😍 sometimes just watching her do the littlest things makes me smile #allmine
5.1353E+17,Positive,Redzzz sounds good right now 🍎🍻
5.14179E+17,Positive,that nap was well needed🙌
5.14959E+17,Negative,Seeing 👀 stuff that piss you off 😤😡😐😒✋
5.14977E+17,Negative,I HATE HUMANS 💯 LIKE ON MY BROTHER
5.13083E+17,Neutral,⭐️⚡️ New Press ✨⭐️ Cover of thefashionisto magazine | featuring the gorgeous @nevschulman  |… http://t.co/Diqgghdd25
5.14154E+17,Positive,Melanie funny as hell😂😂
5.14997E+17,Negative,I can't wait till Friday 😏😈
5.1324E+17,Neutral,“@itsQUENNIEpot: OMG 😻🙊👫💕😁 http://t.co/2fTaP18jTI” siberian 💕
5.12658E+17,Positive,Thank you 🙏🙌👌 http://t.co/uD0VSSFgMx
5.13869E+17,Positive,@FlashBangxx lol alright alright good shitttt 😏✊
5.12824E+17,Neutral,Julio nights 😌
5.12779E+17,Negative,RT @WhoIsCoH: Some People Are So Full Of Shit💩 You Can Smell👃 It On Them
5.14119E+17,Neutral,RT @AmeezyMoments: AUSTIN REACHED 7M😭
5.13164E+17,Positive,Derrick will always and forever be bae 😍
5.13212E+17,Positive,Just got done studying for my test tomorrow! I know I'm going to ace it 💯
5.14996E+17,Positive,I'm too fuckin happy an positive now 😂😂 but shit I guess that's what it took
5.11578E+17,Positive,"@syaaaqifff selamat hari malaysia sayang &amp; happy birthday too! Ak ingt kot bday mg,serious talk,no need for fb and stuff 😉"
5.11457E+17,Positive,@brittanydunn03 thank you Brittany😘
5.12451E+17,Positive,RT @Shyooma74x_: School😊💔.
5.14045E+17,Negative,I had a dream I went to jail .... 😳
5.13442E+17,Positive,“@_amourjewel: “@dbluntss: I stay to myself anywhere I go never needed nobody one woman army”RT🙌”facts 💯🙌
5.13311E+17,Neutral,It's a beautiful morning for Race To Remember. ⛅️#JesusClouds @ Alzheimer's Association http://t.co/y0cenmTded
5.11893E+17,Neutral,RT @GoT_Dany: I need these. 👌 http://t.co/jPobK2HNuX
5.1425E+17,Negative,📲my fone dry as fuckk 😩😩
5.13855E+17,Negative,RT @hellokatie1317: Why did I not do my homework earlier 😖
5.13657E+17,Negative,Exhausted 💤
5.11874E+17,Negative,I just got irritated 😩😒
5.13636E+17,Neutral,"RT @LadyGooner8: News coming in: Theo Walcott could make a comeback for Arsenal's NLD (next week)against fierce rivals SPURS. 😎

👏 💃Bailand…"
5.13548E+17,Positive,@jesuscandelario yas bitch 👧
5.14109E+17,Negative,"My babydad got a pretty ""Povielle"" in cursive over his heart. I got a ghetto ""Patrick"" on my thigh 😢😭😂"
5.13151E+17,Neutral,"@ChristinaCIM hi bae ✨
you means the 🌍 to me 
please make my dream come true and follow me 💖
I love you 😍 X4"
5.13375E+17,Positive,“@RealLilGodSODMG: My Niggas Kno Who They Are 💯👌 http://t.co/LE8xVQ0Nvm”👏🙌🙏
5.11933E+17,Neutral,"@Harry_Styles I hope you're having a lovely day! I know you probably won't see this but if you do, do you mind following me?😳x 305"
5.14268E+17,Negative,RT @RicvnTrvpLord: I hate being single 😒😑😔
5.11621E+17,Negative,Kevin Hart cooked tf out of DC ass 😭😭😭😭
5.11883E+17,Positive,40 minutes early to class 😅
5.13413E+17,Positive,20 more days until I am headed to NYC 🗽🌃✈️
5.11676E+17,Negative,LMFAO MY LIFE 😂😂😂😂😂 #LRT
5.12406E+17,Negative,I get aggravated asf when I'm hot 😒
5.11526E+17,Negative,RT @kelseylboyd: all I want is foosacklys 😭😭
5.14958E+17,Neutral,RT @BigLid_: Need a bitch gone hold a nigga down ✊
5.13377E+17,Negative,“@They_LoveeTati: @xox_NaturallyMe your damn standards too high mf . Text me”never settle for less🆗👌
5.11541E+17,Positive,Thank god we get out early today 😌
5.11694E+17,Positive,"RT @JacobShults12: ""@GymCodes: Pre-workouts got me feeling some type of way 😂 http://t.co/43Y6tYCopE"" For real! Haha"
5.11408E+17,Negative,I feel so bad for missing the meeting today........😕 lol
5.14615E+17,Neutral,RT @genkhalifa_: I love seeing shit &amp; being like I know you thought about me 😋
5.13727E+17,Positive,Goal 😍
5.12385E+17,Neutral,forever getting the hookup. 💁
5.12046E+17,Neutral,RT @Dory: everyone needs to read this like now 😩 http://t.co/ohDBSaU1SB
5.13175E+17,Negative,Exhausted 😪
5.12588E+17,Neutral,"RT @httplarrydotcom: “@liamdmsdaily: quote with someone who you think deserves liam/5💕
@larrys_fr 
@ddenna143 
@larrysanthem 
@cinnavanilla…"
5.12342E+17,Positive,I love @esjesj 😍
5.12449E+17,Neutral,@karleekarcherr wore yoga pants 2 days in a row so that probabaly means no more booty tomorrow guys😔
5.13396E+17,Neutral,"@Michael5SOS 
🍃 🏩 ☕️ 🈹 🌵
hi michael clifford from 5sos
please could u take a second to follow me?? it would mean so much :D
🍃 🏩 ☕️ 🈹 🌵
x1491"
5.1224E+17,Neutral,"RT @KayORbeKILLED: Can't wait to get my hair, nails, toes &amp; eyebrows done Friday. 💁"
5.14543E+17,Neutral,Let him go. He's lazy. The light skin is a sweetheart. #TweetYourself10yearsago 😂😭😂
5.11671E+17,Positive,I'm just ready to see Fizz 😍😍😍😍
5.12853E+17,Negative,RT @RoxxanneMontana: Turnt 😳 #Club935 http://t.co/yw0jiQg5rH
5.13836E+17,Negative,@tigrekate that's mad extra 😩
5.13247E+17,Negative,"RT @avilaz_: Cheek to cheek is not pure Gaga's album it's belong to tony tbh n it's not writed by gaga at all, so I don't buy it 😊"
5.13179E+17,Neutral,RT @camerondallas: My phone died!!! It was so funn 😍😍😍 thank you @Aeropostale #AeroNow
5.14655E+17,Positive,Nothing like eating broccoli at 2 in the morning 🌚🌑🌒🌓🌔🌖🌗🌘🌕🌚
5.14833E+17,Positive,I thank god for everything he has done for me🙏 #thankingGod
5.13652E+17,Negative,RT @TezCapone: Phone be dry as fuck 😪🌾
5.12835E+17,Neutral,No pants on cause I hate pants🙅👖
5.14595E+17,Positive,RT @Sexualgif: when bae says something cute to you and you can't stop re reading it ☺️🙈 http://t.co/XyBQAEx22M
5.14612E+17,Neutral,Pay Attention 👏👏
5.14458E+17,Positive,I love when she can't tell me no hahaha damn right #spoiled 😁😇
5.12011E+17,Positive,RT @jackgilinsky: I'm really excited for you guys to see everything we're working on right now. Big things coming 🙏
5.14896E+17,Negative,that half cooper was nothing .... wait until mills 👦🔫
5.1281E+17,Negative,@RebelWilson story of my life 🙈
5.13495E+17,Negative,"Forget it, not going to SC next week.. Staying in the beach area 😏"
5.1358E+17,Positive,“@EXOSEOUL: 1 word: HOT!! 🔥🔥🔥❤️❤️ http://t.co/j4GjR60unG”
5.14438E+17,Positive,Yeah it's probably bouta be quiet for that ass 🔕😆
5.14161E+17,Negative,I'm so out of it today😣
5.12506E+17,Negative,"7:15, where are you? 😴 #nightshift"
5.12769E+17,Positive,Excited to go see this crazy little guy play t ball this weekend! #bigkid ⚾️ http://t.co/Y1jc3h6L3M
5.12765E+17,Neutral,Will you please follow me on Instagram @ xodanielledxo please? 😊💜 #LiveWithEmblem3 3
5.12263E+17,Neutral,I got it . It's worth the buy .. «@Katie_isFF Someone buy me Destiny.. 👀»
5.14991E+17,Positive,Happy birthday girrlll 💜🎉 @kaayyxoxo_
5.14975E+17,Negative,IOC tomorrow 😖😖😖
5.13026E+17,Neutral,Wish I could see Bf everyday 😔 miss her sooo much
5.15112E+17,Positive,@Denham_Michael2 thank you bro💯
5.12814E+17,Positive,RT @JERMALHARPER: @KingRyannn you already won 👏👏👏 http://t.co/arRfPVXGLN
5.13586E+17,Neutral,Watching The Wood.😌
5.1354E+17,Positive,"RT @stephan_marxx: 😎😉 // ily superstar, you need to let me come over your house one these days."
5.13029E+17,Neutral,RT @ejanadi: @JustLike_Kelsey preach🙌
5.11639E+17,Neutral,"RT @PontoneMahon284: ☯Gain Followers
☯RT This
☯MUST FOLLOW ME I FOLLOW BACK
☯Follow everyone who rts
☯Gain
  #mtvhottest #BELIEBER #ANDROID…"
5.14966E+17,Neutral,"@Fergie I have a math test tmrw, can u wish me luck? 😢💖"
5.1248E+17,Neutral,"RT @whit3visuaL: ""Don't be mistaken, we are all real men. I can assure you."" - Lay

Please explain
HunHan
Chanyeol
KaiSoo

LMAO 😜😜😜😜"
5.14132E+17,Neutral,"💘
💘
💘

#5MoreSecondsOfSummer  

💘
💘
💘

WE WILL GET KISS 98.5 TATTOOED IN AN ARROW HEART IF WE QUALIFY 

💘
💘
💘

💜❤️😫☺️💕💕💘😫💰"
5.14278E+17,Negative,RT @Rine_Dreamz: Bitches be lying.! 😩😂 #HotOrNot
5.1175E+17,Neutral,"🌀🈹🏪🍱😴☔️😎💻👼 💤
🔪😻💅🎐👽👅✨🙌🔋💿

@TheMattEspinosa
please FOLLOW me
love you so much (ᵕ́ૢ‧̮ᵕ̀ૢ) 

💥  x216"
5.14936E+17,Neutral,"""@RELATlONSHlP: Want 😭 http://t.co/H5HNzAF5XH""right nowwww @DJMiniVanilla"
5.12396E+17,Negative,RT @WifiOverHoes: whoever said iOS8 trash probably got a iPhone 4 🐸☕️
5.13828E+17,Positive,RT @beautyhole: My gut feeling has never been wrong 👐
5.14124E+17,Positive,It feels great out 👌
5.13753E+17,Neutral,"RT @AthleticaI: Dudes be like.. ""Ball is life"" 😂 http://t.co/z2bphlj4Xb"
5.11756E+17,Neutral,RT @BougiesWay: I have no babies 😂 but it's cool 👌
5.13279E+17,Neutral,"RT @alleyesonsteph: I lOoove being spoiled. But not with gifts or money. Just time, attention, and kissies 😭😩"
5.14444E+17,Positive,@princessanna990 @ArianaGrande please come love 💜
5.14725E+17,Positive,Happy birthday mommy 🎂💕🎉🎊🎈💕💞♥️ thanks for having me for 9 months making you having a big tummy till now eheheh love you 🎈🎊🎉💕😘😘😘😘😘
5.117E+17,Positive,If you receive one of these tomorrow that means I don't hate you 😊😊😊 http://t.co/cLX44O6tcb
5.12606E+17,Neutral,Heartbreaker has 608 views 💖💖💖💖💖💖 #ilovemyfans http://t.co/JCpO6dtcSz
5.14895E+17,Negative,@garrett_jones58 @vaydon_abrego I'll talk to him how I want to Garrett. Get out of this convo 👿
5.14873E+17,Positive,@EmzoBlack @kevinbridges86 is it 40quid? 😜 I'd buy it anyways!! 😍xxx
5.14234E+17,Positive,"Im addict to hiprolling maaaan , that shit 😍😍👏"
5.14519E+17,Negative,I thought it was impossible to be ratchet and Muslim at the same damn time 😂 niggas ruin everything smh
5.12529E+17,Neutral,"@valtteribottas that's nice Valtteri, can I have it when you've won the race 🏁"
5.14882E+17,Positive,RT @omgteenynotes: IM CRYING 😂 http://t.co/96ntWeCYpz
5.14631E+17,Positive,@vF_Danny lol you stunting 😂
5.12206E+17,Positive,"@tray1769 I will have a great day thanks. No gym today, going kayaking after work today. 😃"
5.12706E+17,Positive,@Neon_Jess you're a cute one🙊 http://t.co/aOm6YgSe9Y
5.15133E+17,Negative,RT @LunaNunitaa: Y'all Be Kissing &amp; Fuckin Anybody 😷
5.14208E+17,Positive,@MaxGeorge you're the sunshine that makes my day. #MaxMonday #FollowSpree #MaxFollowSpree 😭
5.11854E+17,Neutral,RT @VansPorns: Rt if you like what you see 👌 http://t.co/U2SfmsZ35s
5.13057E+17,Neutral,I can't wait till dinners done nothing but ios8 &amp; soul food gyros on my TL 😩😩
5.14806E+17,Positive,"RT @Kat1sss: 🔥 ""On Me"" @Jaychavos http://t.co/zSntqn2r2A #sponsored by @indienationapp  ♭♫"
5.14945E+17,Positive,@harley_morrell no . You did good 👏
5.13434E+17,Positive,"RT @iHeartRadio: .@5SOS is UP IN HERE! Take it off, @Ashton5SOS!?!? 😜👌😍#iheartradio #5sos #5sosfam http://t.co/SKURp93QFB"
5.11586E+17,Negative,ARGHHHH 😱😱😱😱
5.14016E+17,Negative,Just tried my uniform of and I legit look like the man of little Britain when he dresses as the wife of the pilot in come fly with me 😭😭
5.1423E+17,Positive,RT @richiebumblebee: Convos like these with @sucha_PAIN 😂👌❤️ http://t.co/QUDr6HL7ID
5.14258E+17,Positive,"“@Girly_Pictures: This is by far the best ""drink responsibly"" commercial ever ☺️ https://t.co/iT1YrYuTMu” @efaye9 😍😍😍"
5.13761E+17,Neutral,RT @iitsviper: Do 17 more lovely people want to follow me? 😁😝
5.14497E+17,Positive,@janoshalo you still up for the meet up on the 28th of of October? 😊
5.13895E+17,Negative,my fever won't go away😞
5.11728E+17,Negative,Chris Pissed Me Off😤
5.13833E+17,Neutral,"RT @mattespin0saaa: 🌺Rt for an indirect.🌺

its free but a follow would be nice ;) http://t.co/ez35LXwJB3"
5.13715E+17,Positive,"RT @Alexis6590Ms: I get horny when I'm kissing
 💦😏😍🙊
 idk maybe that's just me😂👅🙈"
5.1284E+17,Neutral,RT @JoshDevineDrums: Sleepy! Just had a killer time at @TopgolfArizona ! Thanks for having us again guys 😜⛳️🏆
5.11672E+17,Negative,RT @stfuchar_: what exactly did soulja boy act in ? 😶👀
5.11465E+17,Positive,@shannonandjacia @Caspar_Lee this is so sweet 😅
5.14798E+17,Neutral,"RT @TNTweetersLA: Only 8  Days Left For You

@LABudgetProject

 To #register2vote ⏩ http://t.co/HPwtZApZQ5
 #Deadline #Oct5 #Luisiana h htt…"
5.12027E+17,Neutral,Im jus tryna make it🏈💯 thts all
5.13061E+17,Negative,"But of course RT @_rubiiiax3: And we supposed to wait like 🙇 RT @EvanderYBFS_7: I was just fucking them girls, I was gon get right back"
5.1273E+17,Negative,Yep that was in my bathroom!!!! WTF?!! Waiting for me when I was gettin in the bath! I tried to kill it n it jumped in my bath n swam!!! 🙀😷
5.12271E+17,Positive,"RT @miss_third_ward: happy birthday @KyleeWatro_ , ya lil cute ass 😂🙌🎉🎉"
